Z,N,A,magicZ,magicN,Z_valence,N_valence,pair,jejari,permukaan,|N-Z|,EB
86,119,205,4,4,4,37,6,5.89636854,34.76716196,33,1595.048133
87,118,205,4,4,5,36,4,5.89636854,34.76716196,31,1587.865835
88,117,205,4,4,6,35,6,5.89636854,34.76716196,29,1579.969809
89,116,205,4,4,7,34,4,5.89636854,34.76716196,27,1570.88464
80,126,206,3,5,30,0,9,5.905940584,34.88013418,46,1621.049494
81,125,206,3,4,31,43,2,5.905940584,34.88013418,44,1621.574711
82,124,206,4,4,0,42,9,5.905940584,34.88013418,42,1622.324572
83,123,206,4,4,1,41,2,5.905940584,34.88013418,40,1617.784929
84,122,206,4,4,2,40,9,5.905940584,34.88013418,38,1615.163044
85,121,206,4,4,3,39,2,5.905940584,34.88013418,36,1608.631422
86,120,206,4,4,4,38,9,5.905940584,34.88013418,34,1604.54259
87,119,206,4,4,5,37,2,5.905940584,34.88013418,32,1595.874193
88,118,206,4,4,6,36,9,5.905940584,34.88013418,30,1590.279377
89,117,206,4,4,7,35,2,5.905940584,34.88013418,28,1579.577883
80,127,207,3,5,30,1,6,5.9154817,34.99292374,47,1624.662518
81,126,207,3,5,31,0,4,5.9154817,34.99292374,45,1628.427165
82,125,207,4,4,0,43,6,5.9154817,34.99292374,43,1629.062345
83,124,207,4,4,1,42,4,5.9154817,34.99292374,41,1625.882597
84,123,207,4,4,2,41,6,5.9154817,34.99292374,39,1622.191394
85,122,207,4,4,3,40,4,5.9154817,34.99292374,37,1617.490817
86,121,207,4,4,4,39,6,5.9154817,34.99292374,35,1612.115731
87,120,207,4,4,5,38,4,5.9154817,34.99292374,33,1605.547662
88,119,207,4,4,6,37,6,5.9154817,34.99292374,31,1598.402312
89,118,207,4,4,7,36,4,5.9154817,34.99292374,29,1589.987721
80,128,208,3,5,30,2,9,5.924992137,35.10553182,48,1629.511811
81,127,208,3,5,31,1,2,5.924992137,35.10553182,46,1632.214168
82,126,208,4,5,0,0,9,5.924992137,35.10553182,44,1636.430224
83,125,208,4,4,1,43,2,5.924992137,35.10553182,42,1632.769507
84,124,208,4,4,2,42,9,5.924992137,35.10553182,40,1630.586214
85,123,208,4,4,3,41,2,5.924992137,35.10553182,38,1624.804563
86,122,208,4,4,4,40,9,5.924992137,35.10553182,36,1621.207702
87,121,208,4,4,5,39,2,5.924992137,35.10553182,34,1613.434888
88,120,208,4,4,6,38,9,5.924992137,35.10553182,32,1608.259682
89,119,208,4,4,7,37,2,5.924992137,35.10553182,30,1598.444411
90,118,208,4,4,8,36,9,5.924992137,35.10553182,28,1591.734893
81,128,209,3,5,31,2,4,5.93447214,35.21795959,47,1637.180161
82,127,209,4,5,0,1,6,5.93447214,35.21795959,45,1640.367599
83,126,209,4,5,1,0,4,5.93447214,35.21795959,43,1640.229262
84,125,209,4,4,2,43,6,5.93447214,35.21795959,41,1637.554334
85,124,209,4,4,3,42,4,5.93447214,35.21795959,39,1633.289752
86,123,209,4,4,4,41,6,5.93447214,35.21795959,37,1628.56468
87,122,209,4,4,5,40,4,5.93447214,35.21795959,35,1622.623437
88,121,209,4,4,6,39,6,5.93447214,35.21795959,33,1616.200699
89,120,209,4,4,7,38,4,5.93447214,35.21795959,31,1608.43171
81,129,210,3,5,31,3,2,5.943921953,35.33020818,48,1640.85369
82,128,210,4,5,0,2,9,5.943921953,35.33020818,46,1645.552776
83,127,210,4,5,1,1,2,5.943921953,35.33020818,44,1644.833904
84,126,210,4,5,2,0,9,5.943921953,35.33020818,42,1645.212702
85,125,210,4,4,3,43,2,5.943921953,35.33020818,40,1640.449398
86,124,210,4,4,4,42,9,5.943921953,35.33020818,38,1637.299713
87,123,210,4,4,5,41,2,5.943921953,35.33020818,36,1630.256103
88,122,210,4,4,6,40,9,5.943921953,35.33020818,34,1625.687427
89,121,210,4,4,7,39,2,5.943921953,35.33020818,32,1616.583822
90,120,210,4,4,8,38,9,5.943921953,35.33020818,30,1610.506044
81,130,211,3,5,31,4,4,5.953341813,35.44227874,49,1645.756007
82,129,211,4,5,0,3,6,5.953341813,35.44227874,47,1649.388667
83,128,211,4,5,1,2,4,5.953341813,35.44227874,45,1649.97242
84,127,211,4,5,2,1,6,5.953341813,35.44227874,43,1649.763466
85,126,211,4,5,3,0,4,5.953341813,35.44227874,41,1648.1958
86,125,211,4,4,4,43,6,5.953341813,35.44227874,39,1644.521593
87,124,211,4,4,5,42,4,5.953341813,35.44227874,37,1639.124234
88,123,211,4,4,6,41,6,5.953341813,35.44227874,35,1633.369716
89,122,211,4,4,7,40,4,5.953341813,35.44227874,33,1626.275748
90,121,211,4,4,8,39,6,5.953341813,35.44227874,31,1618.760477
91,120,211,4,4,9,38,4,5.953341813,35.44227874,29,1609.802303
82,130,212,4,5,0,4,9,5.962731958,35.5541724,48,1654.515904
83,129,212,4,5,1,3,2,5.962731958,35.5541724,46,1654.302568
84,128,212,4,5,2,2,9,5.962731958,35.5541724,44,1655.771686
85,127,212,4,5,3,1,2,5.962731958,35.5541724,42,1653.24808
86,126,212,4,5,4,0,9,5.962731958,35.5541724,40,1652.496816
87,125,212,4,4,5,43,2,5.962731958,35.5541724,38,1646.571246
88,124,212,4,4,6,42,9,5.962731958,35.5541724,36,1642.471654
89,123,212,4,4,7,41,2,5.962731958,35.5541724,34,1634.190955
90,122,212,4,4,8,40,9,5.962731958,35.5541724,32,1628.597314
91,121,212,4,4,9,39,2,5.962731958,35.5541724,30,1618.329327
81,132,213,3,5,31,6,4,5.97209262,35.66589026,51,1654.036824
82,131,213,4,5,0,5,6,5.97209262,35.66589026,49,1658.241892
83,130,213,4,5,1,4,4,5.97209262,35.66589026,47,1659.487622
84,129,213,4,5,2,3,6,5.97209262,35.66589026,45,1660.127112
85,128,213,4,5,3,2,4,5.97209262,35.66589026,43,1659.270767
86,127,213,4,5,4,1,6,5.97209262,35.66589026,41,1657.604851
87,126,213,4,5,5,0,4,5.97209262,35.66589026,39,1654.680766
88,125,213,4,4,6,43,6,5.97209262,35.66589026,37,1649.998664
89,124,213,4,4,7,42,4,5.97209262,35.66589026,35,1643.42084
90,123,213,4,4,8,41,6,5.97209262,35.66589026,33,1636.659411
91,122,213,4,4,9,40,4,5.97209262,35.66589026,31,1628.342975
82,132,214,4,5,0,6,9,5.98142403,35.77743342,50,1663.292637
83,131,214,4,5,1,5,2,5.98142403,35.77743342,48,1663.528037
84,130,214,4,5,2,4,9,5.98142403,35.77743342,46,1666.014888
85,129,214,4,5,3,3,2,5.98142403,35.77743342,44,1664.141725
86,128,214,4,5,4,2,9,5.98142403,35.77743342,42,1664.299892
87,127,214,4,5,5,1,2,5.98142403,35.77743342,40,1660.15621
88,126,214,4,5,6,0,9,5.98142403,35.77743342,38,1658.322787
89,125,214,4,4,7,43,2,5.98142403,35.77743342,36,1651.199904
90,124,214,4,4,8,42,9,5.98142403,35.77743342,34,1646.155902
91,123,214,4,4,9,41,2,5.98142403,35.77743342,32,1636.608592
82,133,215,4,5,0,7,6,5.990726415,35.88880298,51,1666.838692
83,132,215,4,5,1,6,4,5.990726415,35.88880298,49,1668.769306
84,131,215,4,5,2,5,6,5.990726415,35.88880298,47,1670.158012
85,130,215,4,5,3,4,4,5.990726415,35.88880298,45,1670.090481
86,129,215,4,5,4,3,6,5.990726415,35.88880298,43,1669.220526
87,128,215,4,5,5,2,4,5.990726415,35.88880298,41,1666.951051
88,127,215,4,5,6,1,6,5.990726415,35.88880298,39,1663.954854
89,126,215,4,5,7,0,4,5.990726415,35.88880298,37,1659.673946
90,125,215,4,4,8,43,6,5.990726415,35.88880298,35,1654.000719
91,124,215,4,4,9,42,4,5.990726415,35.88880298,33,1646.33526
92,123,215,4,4,10,41,6,5.990726415,35.88880298,31,1638.468152
83,133,216,4,5,1,7,2,6,36,50,1672.595914
84,132,216,4,5,2,6,9,6,36,48,1675.905228
85,131,216,4,5,3,5,2,6,36,46,1674.648518
86,130,216,4,5,4,4,9,6,36,44,1675.869545
87,129,216,4,5,5,3,2,6,36,42,1672.369481
88,128,216,4,5,6,2,9,6,36,40,1671.266693
89,127,216,4,5,7,1,2,6,36,38,1665.62609
90,126,216,4,5,8,0,9,6,36,36,1662.694927
91,125,216,4,4,9,43,2,6,36,34,1654.38733
92,124,216,4,4,10,42,9,6,36,32,1648.362355
83,134,217,4,5,1,8,4,6.009245007,36.11102555,51,1677.811255
84,133,217,4,5,2,7,6,6.009245007,36.11102555,49,1679.875424
85,132,217,4,5,3,6,4,6.009245007,36.11102555,47,1680.581932
86,131,217,4,5,4,5,6,6.009245007,36.11102555,45,1680.535603
87,130,217,4,5,5,4,4,6.009245007,36.11102555,43,1679.097175
88,129,217,4,5,6,3,6,6.009245007,36.11102555,41,1676.739947
89,128,217,4,5,7,2,4,6.009245007,36.11102555,39,1673.144822
90,127,217,4,5,8,1,6,6.009245007,36.11102555,37,1668.859007
91,126,217,4,5,9,0,4,6.009245007,36.11102555,35,1663.227705
83,135,218,4,5,1,9,2,6.018461655,36.22188069,52,1681.396504
84,134,218,4,5,2,8,9,6.018461655,36.22188069,50,1685.47354
85,133,218,4,5,3,7,2,6.018461655,36.22188069,48,1684.947615
86,132,218,4,5,4,6,9,6.018461655,36.22188069,46,1687.048089
87,131,218,4,5,5,5,2,6.018461655,36.22188069,44,1684.423717
88,130,218,4,5,6,4,9,6.018461655,36.22188069,42,1684.055254
89,129,218,4,5,7,3,2,6.018461655,36.22188069,40,1679.06761
90,128,218,4,5,8,2,9,6.018461655,36.22188069,38,1676.769367
91,127,218,4,5,9,1,2,6.018461655,36.22188069,36,1669.704183
92,126,218,4,5,10,0,9,6.018461655,36.22188069,34,1665.676764
84,135,219,4,5,2,9,6,6.02765016,36.33256645,51,1689.220146
85,134,219,4,5,3,8,4,6.02765016,36.33256645,49,1690.723143
86,133,219,4,5,4,7,6,6.02765016,36.33256645,47,1691.50747
87,132,219,4,5,5,6,4,6.02765016,36.33256645,45,1690.937522
88,131,219,4,5,6,5,6,6.02765016,36.33256645,43,1689.378264
89,130,219,4,5,7,4,4,6.02765016,36.33256645,41,1686.420209
90,129,219,4,5,8,3,6,6.02765016,36.33256645,39,1682.744645
91,128,219,4,5,9,2,4,6.02765016,36.33256645,37,1677.841848
92,127,219,4,5,10,1,6,6.02765016,36.33256645,35,1672.346787
93,126,219,4,5,11,0,4,6.02765016,36.33256645,33,1665.423431
84,136,220,4,5,2,10,9,6.036810737,36.44308387,52,1694.709368
85,135,220,4,5,3,9,2,6.036810737,36.44308387,50,1694.814726
86,134,220,4,5,4,8,9,6.036810737,36.44308387,48,1697.796144
87,133,220,4,5,5,7,2,6.036810737,36.44308387,46,1696.14346
88,132,220,4,5,6,6,9,6.036810737,36.44308387,44,1696.571338
89,131,220,4,5,7,5,2,6.036810737,36.44308387,42,1692.31733
90,130,220,4,5,8,4,9,6.036810737,36.44308387,40,1690.589208
91,129,220,4,5,9,3,2,6.036810737,36.44308387,38,1684.218008
93,127,220,4,5,11,1,2,6.036810737,36.44308387,34,1672.456676
84,137,221,4,5,2,11,6,6.045943596,36.55343397,53,1698.270389
85,136,221,4,5,3,10,4,6.045943596,36.55343397,51,1700.479063
86,135,221,4,5,4,9,6,6.045943596,36.55343397,49,1702.008096
87,134,221,4,5,5,8,4,6.045943596,36.55343397,47,1702.419841
88,133,221,4,5,6,7,6,6.045943596,36.55343397,45,1701.950879
89,132,221,4,5,7,6,4,6.045943596,36.55343397,43,1699.601362
90,131,221,4,5,8,5,6,6.045943596,36.55343397,41,1696.410144
91,130,221,4,5,9,4,4,6.045943596,36.55343397,39,1692.192779
92,129,221,4,5,10,3,6,6.045943596,36.55343397,37,1687.265363
84,138,222,4,5,2,12,9,6.055048947,36.66361774,54,1703.629199
85,137,222,4,5,3,11,2,6.055048947,36.66361774,52,1704.380092
86,136,222,4,5,4,10,9,6.055048947,36.66361774,50,1708.1788
87,135,222,4,5,5,9,2,6.055048947,36.66361774,48,1707.390323
88,134,222,4,5,6,8,9,6.055048947,36.66361774,46,1708.665868
89,133,222,4,5,7,7,2,6.055048947,36.66361774,44,1705.581933
90,132,222,4,5,8,6,9,6.055048947,36.66361774,42,1704.218342
91,131,222,4,5,9,5,2,6.055048947,36.66361774,40,1698.574681
92,130,222,4,5,10,4,9,6.055048947,36.66361774,38,1695.583852
93,129,222,4,5,11,3,2,6.055048947,36.66361774,36,1687.799689
85,138,223,4,5,3,12,4,6.064126995,36.77363621,53,1709.976421
86,137,223,4,5,4,11,6,6.064126995,36.77363621,51,1712.232356
87,136,223,4,5,5,10,4,6.064126995,36.77363621,49,1713.457407
88,135,223,4,5,6,9,6,6.064126995,36.77363621,47,1713.824152
89,134,223,4,5,7,8,4,6.064126995,36.77363621,45,1712.449982
90,133,223,4,5,8,7,6,6.064126995,36.77363621,43,1710.1073
91,132,223,4,5,9,6,4,6.064126995,36.77363621,41,1706.372741
92,131,223,4,5,10,5,6,6.064126995,36.77363621,39,1701.882725
93,130,223,4,5,11,4,4,6.064126995,36.77363621,37,1696.487084
85,139,224,4,5,3,13,2,6.073177944,36.88349034,54,1713.76473
86,138,224,4,5,4,12,9,6.073177944,36.88349034,52,1718.248314
87,137,224,4,5,5,11,2,6.073177944,36.88349034,50,1718.162432
88,136,224,4,5,6,10,9,6.073177944,36.88349034,48,1720.302886
89,135,224,4,5,7,9,2,6.073177944,36.88349034,46,1718.112211
90,134,224,4,5,8,8,9,6.073177944,36.88349034,44,1717.568429
91,133,224,4,5,9,7,2,6.073177944,36.88349034,42,1712.919309
92,132,224,4,5,10,6,9,6.073177944,36.88349034,40,1710.256621
93,131,224,4,5,11,5,2,6.073177944,36.88349034,38,1703.184717
86,139,225,4,5,4,13,6,6.082201996,36.99318111,53,1722.230573
87,138,225,4,5,5,12,4,6.082201996,36.99318111,51,1724.16177
88,137,225,4,5,6,11,6,6.082201996,36.99318111,49,1725.206985
89,136,225,4,5,7,10,4,6.082201996,36.99318111,47,1724.780385
90,135,225,4,5,8,9,6,6.082201996,36.99318111,45,1723.325153
91,134,225,4,5,9,8,4,6.082201996,36.99318111,43,1720.49634
92,133,225,4,5,10,7,6,6.082201996,36.99318111,41,1716.698633
93,132,225,4,5,11,6,4,6.082201996,36.99318111,39,1711.670198
86,140,226,4,5,4,14,9,6.091199349,37.10270951,54,1728.088841
87,139,226,4,5,5,13,2,6.091199349,37.10270951,52,1728.533157
88,138,226,4,5,6,12,9,6.091199349,37.10270951,50,1731.603774
89,137,226,4,5,7,11,2,6.091199349,37.10270951,48,1730.179793
90,136,226,4,5,8,10,9,6.091199349,37.10270951,46,1730.509007
91,135,226,4,5,9,9,2,6.091199349,37.10270951,44,1726.890702
92,134,226,4,5,10,8,9,6.091199349,37.10270951,42,1724.813152
93,133,226,4,5,11,7,2,6.091199349,37.10270951,40,1718.542736
86,141,227,4,5,4,15,6,6.1001702,37.21207647,55,1732.021532
87,140,227,4,5,5,14,4,6.1001702,37.21207647,53,1734.442577
88,139,227,4,5,6,13,6,6.1001702,37.21207647,51,1736.16519
89,138,227,4,5,7,12,4,6.1001702,37.21207647,49,1736.710807
90,137,227,4,5,8,11,6,6.1001702,37.21207647,47,1735.973216
91,136,227,4,5,9,10,4,6.1001702,37.21207647,45,1734.165252
92,135,227,4,5,10,9,6,6.1001702,37.21207647,43,1731.168239
93,134,227,4,5,11,8,4,6.1001702,37.21207647,41,1726.851902
86,142,228,4,5,4,16,9,6.109114744,37.32128296,56,1737.73522
87,141,228,4,5,5,15,2,6.109114744,37.32128296,54,1738.812109
88,140,228,4,5,6,14,9,6.109114744,37.32128296,52,1742.473789
89,139,228,4,5,7,13,2,6.109114744,37.32128296,50,1741.736984
90,138,228,4,5,8,12,9,6.109114744,37.32128296,48,1743.0784
91,137,228,4,5,9,11,2,6.109114744,37.32128296,46,1740.143333
92,136,228,4,5,10,10,9,6.109114744,37.32128296,44,1739.064596
94,134,228,4,5,12,8,9,6.109114744,37.32128296,40,1730.612089
86,143,229,4,5,4,17,6,6.118033173,37.4303299,57,1741.687598
87,142,229,4,5,5,16,4,6.118033173,37.4303299,55,1744.599402
88,141,229,4,5,6,15,6,6.118033173,37.4303299,53,1746.92334
89,140,229,4,5,7,14,4,6.118033173,37.4303299,51,1748.013013
90,139,229,4,5,8,13,6,6.118033173,37.4303299,49,1748.335079
91,138,229,4,5,9,12,4,6.118033173,37.4303299,47,1747.241421
92,137,229,4,5,10,11,6,6.118033173,37.4303299,45,1745.145292
93,136,229,4,5,11,10,4,6.118033173,37.4303299,43,1741.772191
94,135,229,4,5,12,9,6,6.118033173,37.4303299,41,1737.396299
95,134,229,4,5,13,8,4,6.118033173,37.4303299,39,1731.828461
87,143,230,4,5,5,17,2,6.126925675,37.53921823,56,1748.852196
88,142,230,4,5,6,16,9,6.126925675,37.53921823,54,1753.040312
89,141,230,4,5,7,15,2,6.126925675,37.53921823,52,1752.935892
90,140,230,4,5,8,14,9,6.126925675,37.53921823,50,1755.129402
91,139,230,4,5,9,13,2,6.126925675,37.53921823,48,1753.036034
92,138,230,4,5,10,12,9,6.126925675,37.53921823,46,1752.812221
93,137,230,4,5,11,11,2,6.126925675,37.53921823,44,1748.408273
94,136,230,4,5,12,10,9,6.126925675,37.53921823,42,1745.930368
87,144,231,4,5,5,18,4,6.13579244,37.64794886,57,1754.329708
88,143,231,4,5,6,17,6,6.13579244,37.64794886,55,1757.411456
89,142,231,4,5,7,16,4,6.13579244,37.64794886,53,1759.082741
90,141,231,4,5,8,15,6,6.13579244,37.64794886,51,1760.247443
91,140,231,4,5,9,14,4,6.13579244,37.64794886,49,1759.856568
92,139,231,4,5,10,13,6,6.13579244,37.64794886,47,1758.692605
93,138,231,4,5,11,12,4,6.13579244,37.64794886,45,1756.092515
94,137,231,4,5,12,11,6,6.13579244,37.64794886,43,1752.625274
87,145,232,4,5,5,19,2,6.144633651,37.75652271,58,1758.408759
88,144,232,4,5,6,18,9,6.144633651,37.75652271,56,1763.202297
89,143,232,4,5,7,17,2,6.144633651,37.75652271,54,1763.762484
90,142,232,4,5,8,16,9,6.144633651,37.75652271,52,1766.687842
91,141,232,4,5,9,15,2,6.144633651,37.75652271,50,1765.40567
92,140,232,4,5,10,14,9,6.144633651,37.75652271,48,1765.960429
94,138,232,4,5,12,12,9,6.144633651,37.75652271,44,1760.644265
87,146,233,4,5,5,20,4,6.153449494,37.86494067,59,1763.632873
88,145,233,4,5,6,19,6,6.153449494,37.86494067,57,1767.436505
89,144,233,4,5,7,18,4,6.153449494,37.86494067,55,1769.680179
90,143,233,4,5,8,17,6,6.153449494,37.86494067,53,1771.474232
91,142,233,4,5,9,16,4,6.153449494,37.86494067,51,1771.934128
92,141,233,4,5,10,15,6,6.153449494,37.86494067,49,1771.722074
93,140,233,4,5,11,14,4,6.153449494,37.86494067,47,1769.910313
94,139,233,4,5,12,13,6,6.153449494,37.86494067,45,1767.024654
96,137,233,4,5,14,11,6,6.153449494,37.86494067,41,1758.218466
88,146,234,4,5,6,20,9,6.162240148,37.97320364,58,1772.911273
89,145,234,4,5,7,19,2,6.162240148,37.97320364,56,1774.21835
90,144,234,4,5,8,18,9,6.162240148,37.97320364,54,1777.664234
91,143,234,4,5,9,17,2,6.162240148,37.97320364,52,1777.155986
92,142,234,4,5,10,16,9,6.162240148,37.97320364,50,1778.567544
93,141,234,4,5,11,15,2,6.162240148,37.97320364,48,1775.975339
94,140,234,4,5,12,14,9,6.162240148,37.97320364,46,1774.797827
96,138,234,4,5,14,12,9,6.162240148,37.97320364,42,1766.860711
89,146,235,4,5,7,20,4,6.171005793,38.08131249,57,1779.773699
90,145,235,4,5,8,19,6,6.171005793,38.08131249,55,1782.330757
91,144,235,4,5,9,18,4,6.171005793,38.08131249,53,1783.277267
92,143,235,4,5,10,17,6,6.171005793,38.08131249,51,1783.865049
93,142,235,4,5,11,16,4,6.171005793,38.08131249,49,1782.958419
94,141,235,4,5,12,15,6,6.171005793,38.08131249,47,1781.036777
95,140,235,4,5,13,14,4,6.171005793,38.08131249,45,1777.812177
89,147,236,4,5,7,21,2,6.179746606,38.18926811,58,1783.981183
90,146,236,4,5,8,20,9,6.179746606,38.18926811,56,1788.164637
91,145,236,4,5,9,19,2,6.179746606,38.18926811,54,1788.303523
92,144,236,4,5,10,18,9,6.179746606,38.18926811,52,1790.410554
93,143,236,4,5,11,17,2,6.179746606,38.18926811,50,1788.694693
94,142,236,4,5,12,16,9,6.179746606,38.18926811,48,1788.388931
96,140,236,4,5,14,14,9,6.179746606,38.18926811,44,1781.872924
90,147,237,4,5,8,21,6,6.188462762,38.29707136,57,1792.536062
91,146,237,4,5,9,20,4,6.188462762,38.29707136,55,1794.181174
92,145,237,4,5,10,19,6,6.188462762,38.29707136,53,1795.536316
93,144,237,4,5,11,18,4,6.188462762,38.29707136,51,1795.272512
94,143,237,4,5,12,17,6,6.188462762,38.29707136,49,1794.270096
96,141,237,4,5,14,15,6,6.188462762,38.29707136,45,1788.549912
98,139,237,4,5,16,13,6,6.188462762,38.29707136,41,1778.294116
91,147,238,4,5,9,21,2,6.197154435,38.40472309,56,1798.886086
92,146,238,4,5,10,20,9,6.197154435,38.40472309,54,1801.690036
93,145,238,4,5,11,19,2,6.197154435,38.40472309,52,1800.760836
94,144,238,4,5,12,18,9,6.197154435,38.40472309,50,1801.269942
95,143,238,4,5,13,17,2,6.197154435,38.40472309,48,1798.229301
96,142,238,4,5,14,16,9,6.197154435,38.40472309,46,1796.423191
92,147,239,4,5,10,21,6,6.205821795,38.51222415,55,1806.496414
93,146,239,4,5,11,20,4,6.205821795,38.51222415,53,1806.975752
94,145,239,4,5,12,19,6,6.205821795,38.51222415,51,1806.916169
95,144,239,4,5,13,18,4,6.205821795,38.51222415,49,1805.331695
96,143,239,4,5,14,17,6,6.205821795,38.51222415,47,1802.79275
92,148,240,4,5,10,22,9,6.214465012,38.61957538,56,1812.42492
93,147,240,4,5,11,21,2,6.214465012,38.61957538,54,1812.041832
94,146,240,4,5,12,20,9,6.214465012,38.61957538,52,1813.450392
95,145,240,4,5,13,19,2,6.214465012,38.61957538,50,1811.283264
96,144,240,4,5,14,18,9,6.214465012,38.61957538,48,1810.286808
98,142,240,4,5,16,16,9,6.214465012,38.61957538,44,1802.4576
93,148,241,4,5,11,22,4,6.223084253,38.72677762,55,1818.114267
94,147,241,4,5,12,21,6,6.223084253,38.72677762,53,1818.69192
95,146,241,4,5,13,20,4,6.223084253,38.72677762,51,1817.93036
96,145,241,4,5,14,19,6,6.223084253,38.72677762,49,1816.380561
93,149,242,4,5,11,23,2,6.231679684,38.83383169,56,1823.083816
94,148,242,4,5,12,22,9,6.231679684,38.83383169,54,1825.001473
95,147,242,4,5,13,21,2,6.231679684,38.83383169,52,1823.467991
96,146,242,4,5,14,20,9,6.231679684,38.83383169,50,1823.349968
98,144,242,4,5,16,18,9,6.231679684,38.83383169,46,1817.201982
94,149,243,4,5,12,23,6,6.240251469,38.9407384,55,1830.035114
95,148,243,4,5,13,22,4,6.240251469,38.9407384,53,1829.832331
96,147,243,4,5,14,21,6,6.240251469,38.9407384,51,1829.043042
97,146,243,4,5,15,20,4,6.240251469,38.9407384,49,1826.75301
94,150,244,4,5,12,24,9,6.24879977,39.04749856,56,1836.054958
95,149,244,4,5,13,23,2,6.24879977,39.04749856,54,1835.199518
96,148,244,4,5,14,22,9,6.24879977,39.04749856,52,1835.844459
97,147,244,4,5,15,21,2,6.24879977,39.04749856,50,1832.80012
98,146,244,4,5,16,20,9,6.24879977,39.04749856,48,1831.253501
94,151,245,4,5,12,25,6,6.257324746,39.15411297,57,1840.754139
95,150,245,4,5,13,24,4,6.257324746,39.15411297,55,1841.249554
96,149,245,4,5,14,23,6,6.257324746,39.15411297,53,1841.363087
97,148,245,4,5,15,22,4,6.257324746,39.15411297,51,1839.771493
98,147,245,4,5,16,21,6,6.257324746,39.15411297,49,1837.417778
94,152,246,4,5,12,26,9,6.265826556,39.26058243,58,1846.608865
96,150,246,4,5,14,24,9,6.265826556,39.26058243,54,1847.822014
97,149,246,4,5,15,23,2,6.265826556,39.26058243,52,1845.689661
98,148,246,4,5,16,22,9,6.265826556,39.26058243,50,1844.784012
99,147,246,4,5,17,21,2,6.265826556,39.26058243,48,1840.273085
100,146,246,4,5,18,20,9,6.265826556,39.26058243,46,1837.118357
96,151,247,4,5,14,25,6,6.274305357,39.36690772,55,1852.977155
97,150,247,4,5,15,24,4,6.274305357,39.36690772,53,1852.238378
98,149,247,4,5,16,23,6,6.274305357,39.36690772,51,1850.836159
99,148,247,4,5,17,22,4,6.274305357,39.36690772,49,1847.584824
96,152,248,4,5,14,26,9,6.282761305,39.47308961,56,1859.188817
97,151,248,4,5,15,25,2,6.282761305,39.47308961,54,1857.66818
98,150,248,4,5,16,24,9,6.282761305,39.47308961,52,1857.778912
100,148,248,4,5,18,22,9,6.282761305,39.47308961,48,1851.554385
96,153,249,4,5,14,27,6,6.291194552,39.57912889,57,1863.902199
97,152,249,4,5,15,26,4,6.291194552,39.57912889,55,1864.024209
98,151,249,4,5,16,25,6,6.291194552,39.57912889,53,1863.365455
100,149,249,4,5,18,23,6,6.291194552,39.57912889,49,1858.00436
101,148,249,4,5,19,22,4,6.291194552,39.57912889,47,1853.560208
96,154,250,4,5,14,28,9,6.299605249,39.6850263,58,1869.734625
97,153,250,4,5,15,27,2,6.299605249,39.6850263,56,1868.98985
98,152,250,4,5,16,26,9,6.299605249,39.6850263,54,1869.989175
100,150,250,4,5,18,24,9,6.299605249,39.6850263,50,1865.522625
101,149,250,4,5,19,23,2,6.299605249,39.6850263,48,1860.413325
96,155,251,4,5,14,29,6,6.307993549,39.79078261,59,1874.147548
97,154,251,4,5,15,28,4,6.307993549,39.79078261,57,1874.785189
98,153,251,4,5,16,27,6,6.307993549,39.79078261,55,1875.095851
99,152,251,4,5,17,26,4,6.307993549,39.79078261,53,1873.936934
100,151,251,4,5,18,25,6,6.307993549,39.79078261,51,1871.707326
101,150,251,4,5,19,24,4,6.307993549,39.79078261,49,1867.917026
98,154,252,4,5,16,28,9,6.316359598,39.89639857,56,1881.267545
99,153,252,4,5,17,27,2,6.316359598,39.89639857,54,1879.225186
100,152,252,4,5,18,26,9,6.316359598,39.89639857,52,1878.920845
101,151,252,4,5,19,25,2,6.316359598,39.89639857,50,1874.487989
102,150,252,4,5,20,24,9,6.316359598,39.89639857,48,1871.301398
98,155,253,4,5,16,29,6,6.324703543,40.00187491,57,1886.071914
99,154,253,4,5,17,28,4,6.324703543,40.00187491,55,1885.580639
100,153,253,4,5,18,27,6,6.324703543,40.00187491,53,1884.463214
102,151,253,4,5,20,25,6,6.324703543,40.00187491,49,1877.885391
103,150,253,4,5,21,24,4,6.324703543,40.00187491,47,1872.938254
98,156,254,4,5,16,30,9,6.333025531,40.10721238,58,1892.103379
99,155,254,4,5,17,29,2,6.333025531,40.10721238,56,1890.668279
100,154,254,4,5,18,28,9,6.333025531,40.10721238,54,1890.977574
102,152,254,4,5,20,26,9,6.333025531,40.10721238,50,1885.592089
103,151,254,4,5,21,25,2,6.333025531,40.10721238,48,1879.887172
99,156,255,4,5,17,30,4,6.341325705,40.2124117,57,1896.644508
100,155,255,4,5,18,29,6,6.341325705,40.2124117,55,1896.15093
101,154,255,4,5,19,28,4,6.341325705,40.2124117,53,1894.326992
102,153,255,4,5,20,27,6,6.341325705,40.2124117,51,1891.574777
103,152,255,4,5,21,26,4,6.341325705,40.2124117,49,1887.657059
100,156,256,4,5,18,30,9,6.349604208,40.3174736,56,1902.537933
102,154,256,4,5,20,28,9,6.349604208,40.3174736,52,1898.634982
103,153,256,4,5,21,27,2,6.349604208,40.3174736,50,1893.929088
104,152,256,4,5,22,26,9,6.349604208,40.3174736,48,1890.671334
